ObjectID,Date,Latitude,Longitude,Season,Species,ScientificName,SpeciesCategory,AnimalStatus,DummyCol
76,1/26/2019,26.57580556,93.15191667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
76,1/26/2019,26.57580556,93.15191667,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
67,1/26/2019,26.57741667,93.08166667,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
71,1/26/2019,26.57455556,93.19416667,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
75,1/26/2019,26.57436111,93.19302778,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
75,1/26/2019,26.57436111,93.19302778,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
77,1/28/2019,26.58539167,93.32261667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
78,1/28/2019,26.57464833,93.194295,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Crossing Road,test
79,1/29/2019,26.58541,93.32258167,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
82,2/1/2019,26.57022222,93.11861111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
83,2/1/2019,26.57138889,93.11741667,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
85,2/1/2019,26.57733333,93.08188889,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
81,2/1/2019,26.57272222,93.14405556,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
80,2/1/2019,26.57583333,93.20183333,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
84,2/1/2019,26.57733333,93.08272222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
84,2/1/2019,26.57733333,93.08272222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
84,2/1/2019,26.57733333,93.08272222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
84,2/1/2019,26.57733333,93.08272222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
86,2/1/2019,26.57316667,93.07663889,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
86,2/1/2019,26.57316667,93.07663889,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
86,2/1/2019,26.57316667,93.07663889,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
86,2/1/2019,26.57316667,93.07663889,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
87,2/1/2019,26.57744444,93.08155556,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
87,2/1/2019,26.57744444,93.08155556,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
90,2/4/2019,26.57080556,93.11794444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
90,2/4/2019,26.57080556,93.11794444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
90,2/4/2019,26.57080556,93.11794444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
90,2/4/2019,26.57080556,93.11794444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
92,2/4/2019,26.57325,93.14455556,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
88,2/4/2019,26.56794444,93.12938889,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
89,2/4/2019,26.56825,93.121,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
93,2/4/2019,26.57441667,93.19302778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
93,2/4/2019,26.57441667,93.19302778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
93,2/4/2019,26.57441667,93.19302778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
91,2/4/2019,26.57733333,93.08247222,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
94,2/6/2019,26.58543167,93.32255833,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
95,2/6/2019,26.58539667,93.32191333,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
97,2/8/2019,26.57438889,93.19247222,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
97,2/8/2019,26.57438889,93.19247222,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
96,2/8/2019,26.58553833,93.32290833,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
96,2/8/2019,26.58553833,93.32290833,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
98,2/8/2019,26.5775,93.08141667,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
101,2/8/2019,26.57411111,93.1465,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
99,2/8/2019,26.5775,93.08141667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
102,2/8/2019,26.57438889,93.19247222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
100,2/8/2019,26.56911111,93.13425,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
100,2/8/2019,26.56911111,93.13425,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
103,2/10/2019,26.58422333,93.33743,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
104,2/12/2019,26.57226056,93.11707389,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
105,2/14/2019,26.61328333,93.5024,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
107,2/14/2019,26.569375,93.07237833,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
106,2/14/2019,26.58416167,93.337345,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
108,2/18/2019,26.57527778,93.20630556,Non-monsoon,Hog Badger,Arctonyx collaris,Mesocarnivore,Dead,test
109,2/20/2019,26.58412,93.33739167,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
110,2/20/2019,26.57365167,93.17902667,Non-monsoon,Capped Langur,Trachypithecus pileatus,Primate,Alive Near Road,test
111,2/22/2019,26.57484667,93.175585,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
113,2/25/2019,26.57611111,93.16875,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
114,2/25/2019,26.57444444,93.19313889,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
118,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
118,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
120,2/25/2019,26.57433333,93.18886111,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
112,2/25/2019,26.58415,93.33742333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
119,2/25/2019,26.57527778,93.19861111,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
115,2/25/2019,26.57441667,93.19322222,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
116,2/25/2019,26.57725,93.08077778,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
117,2/25/2019,26.57433333,93.18886111,Non-monsoon,Sambar Deer,Rusa unicolor,Ungulate,Alive Near Road,test
121,2/28/2019,26.58434,93.337425,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
122,3/2/2019,26.58416,93.33733333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
124,3/4/2019,26.57380556,93.18394444,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
123,3/4/2019,26.5721289,93.07519038,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
126,3/6/2019,26.57233333,93.14327778,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
128,3/6/2019,26.57627778,93.1555,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
125,3/6/2019,26.57455556,93.19430556,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
127,3/6/2019,26.57397222,93.14602778,Non-monsoon,Swamp Deer,Rucervus duvaucelii,Ungulate,Alive Near Road,test
129,3/8/2019,26.58426167,93.33741667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
130,3/8/2019,26.64072222,93.56797222,Non-monsoon,Jungle Cat,Felis chaus,Mesocarnivore,Dead,test
131,3/10/2019,26.58531,93.316825,Non-monsoon,Large Indian Civet,Viverra zibetha,Mesocarnivore,Dead,test
132,3/10/2019,26.57662833,93.25443,Non-monsoon,Large Indian Civet,Viverra zibetha,Mesocarnivore,Dead,test
133,3/17/2019,26.57513889,93.20783333,Non-monsoon,Copper Headed Trinket Snake,Coelognathus radiatus,Herptile,Dead,test
134,3/19/2019,26.57472222,93.21408333,Non-monsoon,Banded Krait,Bungarus fasciatus,Herptile,Dead,test
135,3/19/2019,26.58544444,93.32952778,Non-monsoon,Barking Deer,Muntiacus muntjak,Ungulate,Alive Near Road,test
136,3/21/2019,26.57621917,93.15586833,Non-monsoon,Common Myna,Acridotheres tristis,Bird,Dead,test
137,3/21/2019,26.57465167,93.23117917,Non-monsoon,Spotted Owl,Strix occidentalis,Bird,Dead,test
140,3/23/2019,26.57508333,93.15,Non-monsoon,Asiatic Water Buffalo,Bubalus arnee,Ungulate,Alive Near Road,test
138,3/23/2019,26.64086833,93.595915,Non-monsoon,Blue Throated Barbet,Megalaima asiatica,Bird,Dead,test
139,3/23/2019,26.598885,93.45141,Non-monsoon,Indian Roller,Coracias benghalensis,Bird,Dead,test
141,3/27/2019,26.58431333,93.33713333,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Crossing Road,test
142,3/27/2019,26.57447833,93.19336,Non-monsoon,Common Hoopoe,Upupa epops,Bird,Dead,test
143,3/27/2019,26.57425,93.18997222,Non-monsoon,Eastern Cat Snake,Boiga spp.,Herptile,Dead,test
144,4/1/2019,26.57447222,93.19344444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
144,4/1/2019,26.57447222,93.19344444,Non-monsoon,Asian Rhino,Rhinoceros unicornis,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
146,4/1/2019,26.57447222,93.19344444,Non-monsoon,Hog Deer,Axis porcinus,Ungulate,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
145,4/1/2019,26.57447222,93.19344444,Non-monsoon,Wild Boar,Sus scrofa,Mesocarnivore,Alive Near Road,test
147,4/9/2019,26.59052778,93.43241667,Non-monsoon,Checkered Keelback,Xenochrophis piscator,Herptile,Dead,test
149,4/13/2019,26.59981778,93.45308778,Non-monsoon,Blue Bronzeback,Dendrelaphis cyanochloris,Herptile,Dead,test
148,4/13/2019,26.58643194,93.3561975,Non-monsoon,White Breasted Waterhen,Amaurornis phoenicurus,Bird,Dead,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
153,4/19/2019,26.57413889,93.18891667,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Near Road,test
154,4/19/2019,26.57902778,93.26019444,Non-monsoon,Eastern Cat Snake,Boiga spp.,Herptile,Dead,test
152,4/19/2019,26.58811111,93.39261111,Non-monsoon,Indian Rat Snake,Ptyas mucosa,Herptile,Dead,test
151,4/19/2019,26.57105556,93.07375,Non-monsoon,Indo-Chinese Rat Snake,Ptyas korros,Herptile,Dead,test
150,4/19/2019,26.57472222,93.22411111,Non-monsoon,Python,Pythonidae spp.,Herptile,Dead,test
155,4/21/2019,26.58420167,93.33742833,Non-monsoon,Asian Elephant,Elephas maximus,Ungulate,Alive Crossing Road,test
157,4/21/2019,26.57439,93.19210167,Non-monsoon,Checkered Keelback,Xenochrophis piscator,Herptile,Dead,test
156,4/21/2019,26.57631833,93.25235833,Non-monsoon,Common Myna,Acridotheres tristis,Bird,Dead,test
158,4/21/2019,26.62335167,93.52618333,Non-monsoon,Red Vented Bulbul,Pycnonotus cafer,Bird,Dead,test
159,4/21/2019,26.60311111,93.45958333,Non-monsoon,White Breasted Waterhen,Amaurornis phoenicurus,Bird,Dead,test
160,4/23/2019,26.64141667,93.58252778,Non-monsoon,Indo-Chinese Rat Snake,Ptyas korros,Herptile,Dead,test
161,4/23/2019,26.58994444,93.41425,Non-monsoon,Monocled Cobra,Naja kaouthia,Herptile,Dead,test
162,4/23/2019,26.57875,93.26211111,Non-monsoon,Painted Bronzeback,Dendrelaphis pictus,Herptile,Dead,test
163,4/23/2019,26.58939361,93.40605333,Non-monsoon,Spotted Dove,Spilopelia chinensis,Bird,Dead,test
164,4/27/2019,26.58216667,93.30094444,Non-monsoon,Common Tailor Bird,Orthotomus sutorius,Bird,Dead,test
165,4/29/2019,26.59259639,93.43922758,Non-monsoon,Copper Headed Trinket Snake,Coelognathus radiatus,Herptile,Dead,test
166,4/29/2019,26.57625,93.16166667,Non-monsoon,Fulvous Breasted Woodpecker,Dendrocopos macei,Bird,Dead,test
